entry,at,order
"Undealt cards: 10♥, 5♥, K♣ [4♣, 5♦]",2020-12-05T04:12:57.477Z,160714157747800
"-- ending hand #7 --",2020-12-05T04:12:55.052Z,160714157505302
"""Jen @ XqgTOswofW"" collected 100 from pot",2020-12-05T04:12:55.052Z,160714157505301
"Uncalled bet of 75 returned to ""Jen @ XqgTOswofW""",2020-12-05T04:12:55.052Z,160714157505300
"""Tim @ OuRDJHZx-C"" folds",2020-12-05T04:12:54.235Z,160714157423800
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:12:47.660Z,160714156766000
"""Gavyn @ At3VyaLfP5"" folds",2020-12-05T04:12:42.532Z,160714156253300
"""Linan @ PKTux6PUMb"" folds",2020-12-05T04:12:41.691Z,160714156169100
"""Jen @ XqgTOswofW"" bets 75",2020-12-05T04:12:36.830Z,160714155683300
"""Tim @ OuRDJHZx-C"" checks",2020-12-05T04:12:31.801Z,160714155180200
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:12:30.076Z,160714155007600
"flop:  [10♥, 5♥, K♣]",2020-12-05T04:12:24.577Z,160714154457800
"""Tim @ OuRDJHZx-C"" checks",2020-12-05T04:12:23.767Z,160714154376700
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:12:21.371Z,160714154137200
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:12:19.775Z,160714153977600
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:12:14.138Z,160714153413900
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:12:13.097Z,160714153309800
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:12:12.210Z,160714153221000
"""joe @ To7KZmMlPh"" folds",2020-12-05T04:12:11.329Z,160714153133000
"""Tim @ OuRDJHZx-C"" posts a big blind of 20",2020-12-05T04:12:09.293Z,160714152929511
"""Matt @ BzFeWrc0Jd"" posts a small blind of 10",2020-12-05T04:12:09.293Z,160714152929510
"Your hand is Q♦, 6♣",2020-12-05T04:12:09.293Z,160714152929506
"Player stacks: #1 ""Tim @ OuRDJHZx-C"" (930) | #2 ""joe @ To7KZmMlPh"" (750) | #6 ""Jen @ XqgTOswofW"" (808) | #7 ""Linan @ PKTux6PUMb"" (1152) | #8 ""Dan @ ZB3s47J263"" (990) | #9 ""Gavyn @ At3VyaLfP5"" (1200) | #10 ""Matt @ BzFeWrc0Jd"" (1170)",2020-12-05T04:12:09.293Z,160714152929502
"-- starting hand #7  (No Limit Texas Hold'em) (dealer: ""Gavyn @ At3VyaLfP5"") --",2020-12-05T04:12:09.293Z,160714152929501
"The player ""Tim @ OuRDJHZx-C"" joined the game with a stack of 930.",2020-12-05T04:12:09.293Z,160714152929500
"""Linan @ PKTux6PUMb"" shows a 3♦, Q♥.",2020-12-05T04:12:06.731Z,160714152673200
"""Jen @ XqgTOswofW"" shows a 2♦, 6♣.",2020-12-05T04:12:04.452Z,160714152445400
"-- ending hand #6 --",2020-12-05T04:12:01.785Z,160714152178802
"""Dan @ ZB3s47J263"" collected 180 from pot with Pair, 6's (combination: 6♦, 6♠, A♣, J♠, 7♣)",2020-12-05T04:12:01.785Z,160714152178801
"""Dan @ ZB3s47J263"" shows a 6♦, J♠.",2020-12-05T04:12:01.785Z,160714152178800
"""Jen @ XqgTOswofW"" calls 40",2020-12-05T04:12:00.979Z,160714152098000
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:11:51.817Z,160714151181800
"""Gavyn @ At3VyaLfP5"" folds",2020-12-05T04:11:50.507Z,160714151050800
"""Dan @ ZB3s47J263"" raises to 40",2020-12-05T04:11:43.841Z,160714150384100
"The player ""Tim @ OuRDJHZx-C"" sit back with the stack of 930.",2020-12-05T04:11:41.880Z,160714150188100
"""Linan @ PKTux6PUMb"" folds",2020-12-05T04:11:41.779Z,160714150178000
"""Jen @ XqgTOswofW"" bets 20",2020-12-05T04:11:35.012Z,160714149501200
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:11:31.637Z,160714149163800
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:11:28.737Z,160714148873800
"river: 5♠, A♣, 7♣, 6♠ [3♥]",2020-12-05T04:11:24.566Z,160714148457300
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:11:23.758Z,160714148375800
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:11:22.421Z,160714148242200
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:11:21.540Z,160714148154600
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:11:14.989Z,160714147498900
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:11:13.838Z,160714147383900
"turn: 5♠, A♣, 7♣ [6♠]",2020-12-05T04:11:06.673Z,160714146667400
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:11:05.856Z,160714146585700
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:11:04.604Z,160714146460400
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:10:57.571Z,160714145757200
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:10:56.703Z,160714145670400
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:10:51.190Z,160714145119100
"flop:  [5♠, A♣, 7♣]",2020-12-05T04:10:49.152Z,160714144915300
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:10:48.342Z,160714144834300
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:10:45.023Z,160714144502400
"""Dan @ ZB3s47J263"" calls 20",2020-12-05T04:10:43.912Z,160714144391200
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:10:42.737Z,160714144273800
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:10:41.862Z,160714144186300
"""joe @ To7KZmMlPh"" folds",2020-12-05T04:10:40.952Z,160714144095300
"""Matt @ BzFeWrc0Jd"" posts a big blind of 20",2020-12-05T04:10:37.601Z,160714143760209
"""Gavyn @ At3VyaLfP5"" posts a small blind of 10",2020-12-05T04:10:37.601Z,160714143760208
"Your hand is 3♦, Q♥",2020-12-05T04:10:37.601Z,160714143760204
"Player stacks: #2 ""joe @ To7KZmMlPh"" (750) | #6 ""Jen @ XqgTOswofW"" (868) | #7 ""Linan @ PKTux6PUMb"" (1172) | #8 ""Dan @ ZB3s47J263"" (870) | #9 ""Gavyn @ At3VyaLfP5"" (1220) | #10 ""Matt @ BzFeWrc0Jd"" (1190)",2020-12-05T04:10:37.601Z,160714143760201
"-- starting hand #6  (No Limit Texas Hold'em) (dealer: ""Dan @ ZB3s47J263"") --",2020-12-05T04:10:37.601Z,160714143760200
"""Gavyn @ At3VyaLfP5"" shows a 4♦, K♥.",2020-12-05T04:10:30.687Z,160714143068800
"-- ending hand #5 --",2020-12-05T04:10:30.058Z,160714143006003
"""joe @ To7KZmMlPh"" shows a 8♥, K♣.",2020-12-05T04:10:30.058Z,160714143006002
"""Jen @ XqgTOswofW"" collected 260 from pot with Flush, 8d High (combination: 8♦, 7♦, 6♦, 5♦, 3♦)",2020-12-05T04:10:30.058Z,160714143006001
"""Jen @ XqgTOswofW"" shows a 7♦, 9♠.",2020-12-05T04:10:30.058Z,160714143006000
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:10:29.225Z,160714142922500
"""joe @ To7KZmMlPh"" checks",2020-12-05T04:10:25.912Z,160714142591300
"river: 8♦, 3♦, 10♣, 5♦ [6♦]",2020-12-05T04:10:23.139Z,160714142314600
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:10:22.333Z,160714142233400
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:10:21.121Z,160714142112200
"""Linan @ PKTux6PUMb"" folds",2020-12-05T04:10:20.202Z,160714142020300
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:10:14.309Z,160714141431000
"""joe @ To7KZmMlPh"" bets 20",2020-12-05T04:10:12.201Z,160714141220200
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:10:10.714Z,160714141071500
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:10:07.659Z,160714140765900
"turn: 8♦, 3♦, 10♣ [5♦]",2020-12-05T04:10:05.603Z,160714140560500
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:10:04.797Z,160714140479800
"""Gavyn @ At3VyaLfP5"" folds",2020-12-05T04:10:01.688Z,160714140168900
"""Dan @ ZB3s47J263"" calls 20",2020-12-05T04:10:00.834Z,160714140083500
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:09:58.604Z,160714139860500
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:09:53.505Z,160714139350500
"""joe @ To7KZmMlPh"" bets 20",2020-12-05T04:09:49.923Z,160714138992300
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:09:48.143Z,160714138814400
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:09:43.100Z,160714138310100
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:09:42.240Z,160714138224100
"flop:  [8♦, 3♦, 10♣]",2020-12-05T04:09:39.924Z,160714137992500
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:09:39.116Z,160714137911700
"""Dan @ ZB3s47J263"" calls 20",2020-12-05T04:09:37.308Z,160714137730900
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:09:36.082Z,160714137608300
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:09:35.187Z,160714137518800
"""joe @ To7KZmMlPh"" calls 20",2020-12-05T04:09:34.335Z,160714137433600
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:09:30.862Z,160714137086300
"""Gavyn @ At3VyaLfP5"" posts a big blind of 20",2020-12-05T04:09:27.861Z,160714136786209
"""Dan @ ZB3s47J263"" posts a small blind of 10",2020-12-05T04:09:27.861Z,160714136786208
"Your hand is 8♣, Q♠",2020-12-05T04:09:27.861Z,160714136786204
"Player stacks: #2 ""joe @ To7KZmMlPh"" (810) | #6 ""Jen @ XqgTOswofW"" (668) | #7 ""Linan @ PKTux6PUMb"" (1212) | #8 ""Dan @ ZB3s47J263"" (910) | #9 ""Gavyn @ At3VyaLfP5"" (1240) | #10 ""Matt @ BzFeWrc0Jd"" (1230)",2020-12-05T04:09:27.861Z,160714136786201
"-- starting hand #5  (No Limit Texas Hold'em) (dealer: ""Linan @ PKTux6PUMb"") --",2020-12-05T04:09:27.861Z,160714136786200
"""Gavyn @ At3VyaLfP5"" shows a 7♥, 3♦.",2020-12-05T04:09:22.675Z,160714136267600
"-- ending hand #4 --",2020-12-05T04:09:20.836Z,160714136083802
"""Linan @ PKTux6PUMb"" collected 200 from pot with Two Pair, 8's & 4's (combination: 8♦, 8♣, 4♠, 4♥, K♦)",2020-12-05T04:09:20.836Z,160714136083801
"""Linan @ PKTux6PUMb"" shows a 8♦, 10♣.",2020-12-05T04:09:20.836Z,160714136083800
"""Jen @ XqgTOswofW"" folds",2020-12-05T04:09:20.020Z,160714136002100
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:09:16.774Z,160714135677500
"""Gavyn @ At3VyaLfP5"" calls 50",2020-12-05T04:09:13.125Z,160714135312600
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:09:06.361Z,160714134636100
"""Linan @ PKTux6PUMb"" bets 50",2020-12-05T04:09:04.971Z,160714134497200
"river: K♦, 4♠, 8♣, 7♣ [4♥]",2020-12-05T04:09:00.598Z,160714134060200
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:08:59.785Z,160714133978500
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:08:58.925Z,160714133892500
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:08:57.681Z,160714133768200
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:08:56.114Z,160714133611500
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:08:54.799Z,160714133480000
"turn: K♦, 4♠, 8♣ [7♣]",2020-12-05T04:08:52.612Z,160714133261400
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:08:51.803Z,160714133180400
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:08:43.479Z,160714132348000
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:08:41.105Z,160714132110600
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:08:40.259Z,160714132026000
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:08:38.751Z,160714131875200
"flop:  [K♦, 4♠, 8♣]",2020-12-05T04:08:37.310Z,160714131731100
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:08:36.504Z,160714131650500
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:08:35.326Z,160714131532600
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:08:34.490Z,160714131449100
"""joe @ To7KZmMlPh"" folds",2020-12-05T04:08:33.637Z,160714131363800
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:08:31.886Z,160714131188700
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:08:30.246Z,160714131024600
"""Dan @ ZB3s47J263"" posts a big blind of 20",2020-12-05T04:08:26.343Z,160714130634409
"""Linan @ PKTux6PUMb"" posts a small blind of 10",2020-12-05T04:08:26.343Z,160714130634408
"Your hand is 8♦, 10♣",2020-12-05T04:08:26.343Z,160714130634404
"Player stacks: #2 ""joe @ To7KZmMlPh"" (810) | #6 ""Jen @ XqgTOswofW"" (688) | #7 ""Linan @ PKTux6PUMb"" (1082) | #8 ""Dan @ ZB3s47J263"" (930) | #9 ""Gavyn @ At3VyaLfP5"" (1310) | #10 ""Matt @ BzFeWrc0Jd"" (1250)",2020-12-05T04:08:26.343Z,160714130634401
"-- starting hand #4  (No Limit Texas Hold'em) (dealer: ""Jen @ XqgTOswofW"") --",2020-12-05T04:08:26.343Z,160714130634400
"""Linan @ PKTux6PUMb"" shows a 2♣, 10♥.",2020-12-05T04:08:23.115Z,160714130311500
"-- ending hand #3 --",2020-12-05T04:08:19.336Z,160714129933702
"""Matt @ BzFeWrc0Jd"" collected 420 from pot with Three of a Kind, 2's (combination: 2♥, 2♦, 2♠, Q♣, 10♠)",2020-12-05T04:08:19.336Z,160714129933701
"""Matt @ BzFeWrc0Jd"" shows a 2♥, 2♦.",2020-12-05T04:08:19.336Z,160714129933700
"""joe @ To7KZmMlPh"" calls 20",2020-12-05T04:08:18.525Z,160714129852600
"""Matt @ BzFeWrc0Jd"" bets 20",2020-12-05T04:08:16.447Z,160714129644800
"river: Q♣, 2♠, 3♦, 10♠ [4♦]",2020-12-05T04:08:13.528Z,160714129353600
"""Matt @ BzFeWrc0Jd"" calls 50",2020-12-05T04:08:12.706Z,160714129270600
"""joe @ To7KZmMlPh"" raises to 50",2020-12-05T04:08:10.205Z,160714129020600
"""Matt @ BzFeWrc0Jd"" bets 20",2020-12-05T04:08:02.862Z,160714128286300
"turn: Q♣, 2♠, 3♦ [10♠]",2020-12-05T04:07:59.131Z,160714127913500
"""Matt @ BzFeWrc0Jd"" calls 40",2020-12-05T04:07:58.324Z,160714127832500
"""Gavyn @ At3VyaLfP5"" folds",2020-12-05T04:07:54.142Z,160714127414200
"""Linan @ PKTux6PUMb"" folds",2020-12-05T04:07:53.301Z,160714127330200
"""Jen @ XqgTOswofW"" folds",2020-12-05T04:07:50.787Z,160714127078800
"""joe @ To7KZmMlPh"" raises to 40",2020-12-05T04:07:49.947Z,160714126994800
"""Matt @ BzFeWrc0Jd"" bets 20",2020-12-05T04:07:46.071Z,160714126607200
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:07:43.899Z,160714126390000
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:07:43.055Z,160714126305500
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:07:40.011Z,160714126001200
"flop:  [Q♣, 2♠, 3♦]",2020-12-05T04:07:36.855Z,160714125685600
"""Matt @ BzFeWrc0Jd"" calls 40",2020-12-05T04:07:36.046Z,160714125604700
"""Gavyn @ At3VyaLfP5"" calls 40",2020-12-05T04:07:33.567Z,160714125356700
"""Linan @ PKTux6PUMb"" calls 40",2020-12-05T04:07:30.047Z,160714125004800
"""Jen @ XqgTOswofW"" calls 40",2020-12-05T04:07:27.810Z,160714124781100
"""joe @ To7KZmMlPh"" raises to 40",2020-12-05T04:07:23.290Z,160714124329000
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:07:20.654Z,160714124065400
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:07:17.116Z,160714123711700
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:07:15.086Z,160714123508700
"""Linan @ PKTux6PUMb"" posts a big blind of 20",2020-12-05T04:07:13.630Z,160714123363110
"""Jen @ XqgTOswofW"" posts a small blind of 10",2020-12-05T04:07:13.630Z,160714123363109
"Your hand is 2♣, 10♥",2020-12-05T04:07:13.630Z,160714123363105
"Player stacks: #2 ""joe @ To7KZmMlPh"" (960) | #6 ""Jen @ XqgTOswofW"" (728) | #7 ""Linan @ PKTux6PUMb"" (1122) | #8 ""Dan @ ZB3s47J263"" (930) | #9 ""Gavyn @ At3VyaLfP5"" (1350) | #10 ""Matt @ BzFeWrc0Jd"" (980)",2020-12-05T04:07:13.630Z,160714123363102
"-- starting hand #3  (No Limit Texas Hold'em) (dealer: ""joe @ To7KZmMlPh"") --",2020-12-05T04:07:13.630Z,160714123363101
"The player ""Tim @ OuRDJHZx-C"" stand up with the stack of 930.",2020-12-05T04:07:13.630Z,160714123363100
"-- ending hand #2 --",2020-12-05T04:07:10.705Z,160714123070602
"""Linan @ PKTux6PUMb"" collected 674 from pot",2020-12-05T04:07:10.705Z,160714123070601
"Uncalled bet of 448 returned to ""Linan @ PKTux6PUMb""",2020-12-05T04:07:10.705Z,160714123070600
"""Jen @ XqgTOswofW"" folds",2020-12-05T04:07:09.871Z,160714122987200
"""Linan @ PKTux6PUMb"" bets 448 and go all in",2020-12-05T04:07:02.588Z,160714122258800
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:07:00.789Z,160714122079000
"river: 8♦, 8♠, 9♦, 6♠ [2♣]",2020-12-05T04:06:57.175Z,160714121718400
"""Jen @ XqgTOswofW"" calls 202",2020-12-05T04:06:56.371Z,160714121637200
"""Tim @ OuRDJHZx-C"" folds",2020-12-05T04:06:51.219Z,160714121122000
"""Gavyn @ At3VyaLfP5"" folds",2020-12-05T04:06:46.405Z,160714120640600
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:06:36.884Z,160714119688500
"""Linan @ PKTux6PUMb"" bets 202",2020-12-05T04:06:34.589Z,160714119459000
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:06:32.480Z,160714119248100
"turn: 8♦, 8♠, 9♦ [6♠]",2020-12-05T04:06:27.964Z,160714118796700
"""Tim @ OuRDJHZx-C"" checks",2020-12-05T04:06:27.156Z,160714118715700
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:06:22.741Z,160714118274200
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:06:21.899Z,160714118190000
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:06:19.692Z,160714117969300
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:06:18.854Z,160714117885500
"flop:  [8♦, 8♠, 9♦]",2020-12-05T04:06:15.239Z,160714117524000
"""joe @ To7KZmMlPh"" folds",2020-12-05T04:06:14.435Z,160714117443600
"""Tim @ OuRDJHZx-C"" calls 50",2020-12-05T04:06:13.557Z,160714117355700
"""Gavyn @ At3VyaLfP5"" calls 50",2020-12-05T04:06:12.079Z,160714117208000
"""Dan @ ZB3s47J263"" calls 50",2020-12-05T04:06:10.720Z,160714117072100
"""Linan @ PKTux6PUMb"" calls 50",2020-12-05T04:06:09.481Z,160714116948200
"""Jen @ XqgTOswofW"" raises to 50",2020-12-05T04:06:07.531Z,160714116753200
"""joe @ To7KZmMlPh"" calls 20",2020-12-05T04:06:03.689Z,160714116369000
"""Tim @ OuRDJHZx-C"" calls 20",2020-12-05T04:06:02.145Z,160714116215000
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:05:56.231Z,160714115623200
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:05:54.637Z,160714115463800
"""Dan @ ZB3s47J263"" calls 20",2020-12-05T04:05:53.021Z,160714115302100
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:05:52.120Z,160714115212100
"""Jen @ XqgTOswofW"" posts a big blind of 20",2020-12-05T04:05:49.451Z,160714114945310
"""joe @ To7KZmMlPh"" posts a small blind of 10",2020-12-05T04:05:49.451Z,160714114945309
"Your hand is 6♣, 10♦",2020-12-05T04:05:49.451Z,160714114945305
"Player stacks: #1 ""Tim @ OuRDJHZx-C"" (980) | #2 ""joe @ To7KZmMlPh"" (980) | #6 ""Jen @ XqgTOswofW"" (980) | #7 ""Linan @ PKTux6PUMb"" (700) | #8 ""Dan @ ZB3s47J263"" (980) | #9 ""Gavyn @ At3VyaLfP5"" (1400) | #10 ""Matt @ BzFeWrc0Jd"" (980)",2020-12-05T04:05:49.451Z,160714114945301
"-- starting hand #2  (No Limit Texas Hold'em) (dealer: ""Tim @ OuRDJHZx-C"") --",2020-12-05T04:05:49.451Z,160714114945300
"""Gavyn @ At3VyaLfP5"" shows a 2♠, Q♠.",2020-12-05T04:05:46.477Z,160714114647800
"-- ending hand #1 --",2020-12-05T04:05:45.825Z,160714114582602
"""Gavyn @ At3VyaLfP5"" collected 700 from pot",2020-12-05T04:05:45.825Z,160714114582601
"Uncalled bet of 210 returned to ""Gavyn @ At3VyaLfP5""",2020-12-05T04:05:45.825Z,160714114582600
"""Linan @ PKTux6PUMb"" folds",2020-12-05T04:05:45.019Z,160714114502100
"""Gavyn @ At3VyaLfP5"" raises to 420",2020-12-05T04:05:43.667Z,160714114366800
"""Linan @ PKTux6PUMb"" bets 210",2020-12-05T04:05:40.479Z,160714114048000
"river: 6♣, 4♣, J♠, 3♠ [9♠]",2020-12-05T04:05:37.593Z,160714113759700
"""Jen @ XqgTOswofW"" folds",2020-12-05T04:05:36.785Z,160714113678600
"""joe @ To7KZmMlPh"" folds",2020-12-05T04:05:35.020Z,160714113502000
"""Tim @ OuRDJHZx-C"" folds",2020-12-05T04:05:29.605Z,160714112960600
"""Matt @ BzFeWrc0Jd"" folds",2020-12-05T04:05:24.113Z,160714112411400
"""Gavyn @ At3VyaLfP5"" calls 70",2020-12-05T04:05:23.237Z,160714112323800
"""Dan @ ZB3s47J263"" folds",2020-12-05T04:05:21.563Z,160714112156400
"""Linan @ PKTux6PUMb"" bets 70",2020-12-05T04:05:20.410Z,160714112041100
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:05:16.845Z,160714111684600
"""joe @ To7KZmMlPh"" checks",2020-12-05T04:05:14.151Z,160714111415500
"""Tim @ OuRDJHZx-C"" checks",2020-12-05T04:05:12.640Z,160714111264100
"turn: 6♣, 4♣, J♠ [3♠]",2020-12-05T04:05:10.234Z,160714111023700
"""Matt @ BzFeWrc0Jd"" checks",2020-12-05T04:05:09.419Z,160714110942000
"""Gavyn @ At3VyaLfP5"" checks",2020-12-05T04:05:03.614Z,160714110361500
"""Dan @ ZB3s47J263"" checks",2020-12-05T04:05:02.598Z,160714110259900
"""Linan @ PKTux6PUMb"" checks",2020-12-05T04:05:01.103Z,160714110110400
"""Jen @ XqgTOswofW"" checks",2020-12-05T04:05:00.261Z,160714110026200
"""joe @ To7KZmMlPh"" checks",2020-12-05T04:04:56.470Z,160714109647100
"""Tim @ OuRDJHZx-C"" checks",2020-12-05T04:04:50.617Z,160714109061700
"flop:  [6♣, 4♣, J♠]",2020-12-05T04:04:48.613Z,160714108861300
"""joe @ To7KZmMlPh"" checks",2020-12-05T04:04:47.805Z,160714108780500
"""Tim @ OuRDJHZx-C"" calls 20",2020-12-05T04:04:45.471Z,160714108547200
"""Matt @ BzFeWrc0Jd"" calls 20",2020-12-05T04:04:43.038Z,160714108303900
"""Gavyn @ At3VyaLfP5"" calls 20",2020-12-05T04:04:42.089Z,160714108209000
"""Dan @ ZB3s47J263"" calls 20",2020-12-05T04:04:32.461Z,160714107246200
"""Linan @ PKTux6PUMb"" calls 20",2020-12-05T04:04:31.409Z,160714107141000
"""Jen @ XqgTOswofW"" calls 20",2020-12-05T04:04:30.557Z,160714107055800
"""joe @ To7KZmMlPh"" posts a big blind of 20",2020-12-05T04:04:24.962Z,160714106498217
"""Tim @ OuRDJHZx-C"" posts a small blind of 10",2020-12-05T04:04:24.962Z,160714106498216
"Your hand is 10♥, 5♦",2020-12-05T04:04:24.962Z,160714106498212
"Player stacks: #1 ""Tim @ OuRDJHZx-C"" (1000) | #2 ""joe @ To7KZmMlPh"" (1000) | #6 ""Jen @ XqgTOswofW"" (1000) | #7 ""Linan @ PKTux6PUMb"" (1000) | #8 ""Dan @ ZB3s47J263"" (1000) | #9 ""Gavyn @ At3VyaLfP5"" (1000) | #10 ""Matt @ BzFeWrc0Jd"" (1000)",2020-12-05T04:04:24.962Z,160714106498208
"The player ""Matt @ BzFeWrc0Jd"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498207
"The player ""Gavyn @ At3VyaLfP5"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498206
"The player ""Dan @ ZB3s47J263"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498205
"The player ""Linan @ PKTux6PUMb"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498204
"The player ""Jen @ XqgTOswofW"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498203
"The player ""joe @ To7KZmMlPh"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498202
"The player ""Tim @ OuRDJHZx-C"" joined the game with a stack of 1000.",2020-12-05T04:04:24.962Z,160714106498201
"-- starting hand #1  (No Limit Texas Hold'em) (dealer: ""Matt @ BzFeWrc0Jd"") --",2020-12-05T04:04:24.962Z,160714106498200
"The admin approved the player ""joe @ To7KZmMlPh"" participation with a stack of 1000.",2020-12-05T04:04:20.960Z,160714106096200
"The player ""joe @ To7KZmMlPh"" requested a seat.",2020-12-05T04:04:16.357Z,160714105635700
"The admin approved the player ""Matt @ BzFeWrc0Jd"" participation with a stack of 1000.",2020-12-05T04:02:29.728Z,160714094973000
"The player ""Matt @ BzFeWrc0Jd"" requested a seat.",2020-12-05T04:02:26.126Z,160714094612700
"The admin approved the player ""Linan @ PKTux6PUMb"" participation with a stack of 1000.",2020-12-05T03:58:12.692Z,160714069269500
"The player ""Linan @ PKTux6PUMb"" requested a seat.",2020-12-05T03:58:10.228Z,160714069022900
"The admin approved the player ""Gavyn @ At3VyaLfP5"" participation with a stack of 1000.",2020-12-05T03:57:58.362Z,160714067836700
"The player ""Gavyn @ At3VyaLfP5"" requested a seat.",2020-12-05T03:57:54.701Z,160714067470200
"The admin approved the player ""Dan @ ZB3s47J263"" participation with a stack of 1000.",2020-12-05T03:55:52.003Z,160714055201200
"The player ""Dan @ ZB3s47J263"" requested a seat.",2020-12-05T03:55:44.203Z,160714054420400
"The admin approved the player ""Jen @ XqgTOswofW"" participation with a stack of 1000.",2020-12-05T03:55:26.224Z,160714052622600
"The player ""Jen @ XqgTOswofW"" requested a seat.",2020-12-05T03:55:21.289Z,160714052129100
